,N,dovar,obsvar,seed,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,lowerbound2,upperbound2
167,13,0,-1,7404,CCALPeps,8562.598600000001,8556.7726,0.025704145376631238,0.025704341222270027,0.023910422050962752,0.023925663111736464,0.15037019151163217,0.1503852367267673
168,13,0,-1,8638,CVE,120.58519999999999,119.8366,0.035485252439020606,0.035485252439020606,0.03830500297225107,0.03830500297225107,0.12620974458872833,0.12620974458872833
169,13,0,-1,8638,CCVE,inf,inf,,,,,,
170,13,0,-1,8638,CCALPeps,10499.898,10493.470599999999,0.03432784456296782,0.0355766154819719,0.03824201044895131,0.03831741836637961,0.12610596969939997,0.1274301415222434
171,13,0,-1,9872,CVE,114.641,113.9854,0.008419449273259884,0.008419449273259884,0.018134066845443098,0.018134066845443098,0.17344648388129705,0.17344648388129705
172,13,0,-1,9872,CCVE,inf,inf,,,,,,
173,13,0,-1,9872,CCALPeps,9397.1002,9391.8332,0.00843510640520636,0.00844191126463084,0.018140420491185368,0.018162666244506694,0.1733954433676447,0.17342447310360828
174,13,0,-1,11106,CVE,111.69919999999999,111.08399999999999,0.008356415999999997,0.008356415999999997,0.03862759199999999,0.03862759199999999,0.15301599200000002,0.15301599200000002
175,13,0,-1,11106,CCVE,,,,,,,,
176,13,0,-1,11106,CCALPeps,9119.918599999999,9114.324400000001,0.008415135864646282,0.008415197042351729,0.03862708683770693,0.03862710004652977,0.15295771611994116,0.15295776408882408
177,13,0,-1,12340,CVE,106.66980000000001,106.04199999999999,0.03878311808545208,0.03878311808545208,0.03690533688736431,0.03690533688736431,0.1243115450271836,0.1243115450271836
178,13,0,-1,12340,CCVE,,,,,,,,
179,13,0,-1,12340,CCALPeps,7082.485000000001,7076.4962,0.03879137289926719,0.03879330615102367,0.036902345961557094,0.036936041425442864,0.12427065242353345,0.1243062811391757
180,15,0,-1,1234,CVE,398.67359999999996,398.09819999999996,0.13075748258671122,0.13075748258671122,0.06924251741328881,0.06924251741328881,,
181,15,0,-1,1234,CCVE,16038.369,15863.1198,0.1307574825867112,0.1307574825867112,0.06924251741328882,0.06924251741328882,,
182,15,0,-1,1234,CCALPeps,6644.1602,6638.080400000001,0.13073768392263185,0.1307376865997086,0.06926231340029139,0.06926231607736814,,
183,15,0,-1,2468,CVE,379.0178,378.451,0.0303614795246058,0.0303614795246058,0.1696385204753942,0.1696385204753942,,
184,15,0,-1,2468,CCVE,15856.068,15691.9318,0.030361479524605793,0.030361479524605793,0.1696385204753942,0.1696385204753942,,
185,15,0,-1,2468,CCALPeps,8089.241800000001,8083.145199999999,0.03039337003348492,0.03039337310216107,0.16960662689783895,0.16960662996651507,,
186,15,0,-1,3702,CVE,361.31140000000005,360.7524,0.05962517620423176,0.05962517620423176,0.14037482379576824,0.14037482379576824,,
187,15,0,-1,3702,CCVE,18009.1336,17810.2018,0.023730917845997238,0.0646853401715683,0.13531465982843172,0.17626908215400278,,
188,15,0,-1,3702,CCALPeps,6563.6305999999995,6557.5022,0.02729044239628029,0.06118146140070604,0.13881853859929397,0.1727095576037197,,
189,15,0,-1,4936,CVE,388.7338,388.1994000000001,0.12828662261313203,0.12828662261313203,0.07171337738686794,0.07171337738686794,,
190,15,0,-1,4936,CCVE,,,,,,,,
191,15,0,-1,4936,CCALPeps,7229.767600000001,7223.7166,0.12824531596181518,0.12824939599624147,0.07175060400375852,0.07175468403818482,,
192,15,0,-1,6170,CVE,382.01560000000006,381.44460000000004,0.19093467056446367,0.19093467056446367,0.009065329435536309,0.009065329435536309,,
193,15,0,-1,6170,CCVE,16264.114800000001,16079.800399999998,0.19093467056446367,0.19093467056446367,0.009065329435536309,0.009065329435536309,,
194,15,0,-1,6170,CCALPeps,6162.554399999999,6156.6936000000005,0.19088281509762756,0.19088284237874092,0.009117157621259087,0.009117184902372432,,
195,15,0,-1,7404,CVE,438.0938,437.543,0.0067023910593481464,0.0067023910593481464,0.19329760894065187,0.19329760894065187,,
196,15,0,-1,7404,CCVE,,,,,,,,
197,15,0,-1,7404,CCALPeps,7416.26,7410.657800000001,0.0067382644739544485,0.006738328685180946,0.19326167131481906,0.19326173552604556,,
198,15,0,-1,8638,CVE,351.7938,351.2624,0.14161102770738573,0.14161102770738573,0.05838897229261427,0.05838897229261427,,
199,15,0,-1,8638,CCVE,,,,,,,,
200,15,0,-1,8638,CCALPeps,7824.0826,7817.3336,0.14162114724973707,0.14163155018632578,0.058368449813674214,0.05837885275026293,,
201,15,0,-1,9872,CVE,423.4288,422.86379999999997,0.1977369033289613,0.1977369033289613,0.0022630966710387016,0.0022630966710387016,,
202,15,0,-1,9872,CCVE,,,,,,,,
203,15,0,-1,9872,CCALPeps,8716.8458,8711.0328,0.19770831109085069,0.1977086336882265,0.0022913663117734907,0.0022916889091493253,,
204,15,0,-1,11106,CVE,402.65,402.0926,0.06392182060780262,0.06392182060780262,0.13607817939219738,0.13607817939219738,,
205,15,0,-1,11106,CCVE,,,,,,,,
206,15,0,-1,11106,CCALPeps,6887.4302,6881.382,0.06392952122806847,0.06392985766454018,0.13607014233545983,0.1360704787719315,,
207,15,0,-1,12340,CVE,401.7579999999999,401.18499999999995,0.170966208,0.170966208,0.029033791999999996,0.029033791999999996,,
208,15,0,-1,12340,CCVE,,,,,,,,
209,15,0,-1,12340,CCALPeps,6383.447999999999,6377.635399999999,0.1709215149101076,0.17199910419968134,0.02800089580031866,0.029078485089892414,,
210,17,0,-1,1234,CVE,3679.8352,3679.1269999999995,0.00468541083363674,0.00468541083363674,0.08612431787557324,0.08612431787557324,0.10919027129079002,0.10919027129079002
211,17,0,-1,1234,CCVE,93715.249,93539.352,0.004685410833636739,0.004685410833636739,0.08612431787557324,0.08612431787557324,0.10919027129079,0.10919027129079
212,17,0,-1,1234,CCALPeps,14746.093400000002,14739.895199999999,0.0046963970459691995,0.004699335718889987,0.08617780414343504,0.0861781768803719,0.10912252697608953,0.10912575931247596
213,17,0,-1,2468,CVE,3703.5618000000004,3702.9132,0.10466842307830015,0.10466842307830015,0.09024553304768027,0.09024553304768027,0.005086043874019582,0.005086043874019582
214,17,0,-1,2468,CCVE,101683.18,101510.3156,0.10466842307830015,0.10466842307830015,0.09024553304768027,0.09024553304768027,0.005086043874019582,0.005086043874019582
215,17,0,-1,2468,CCALPeps,13238.340000000002,13232.374800000001,0.10465915092571301,0.1046591509640871,0.09023604599524992,0.09023604600180088,0.005104803040662987,0.005104803072486129
216,17,0,-1,3702,CVE,3881.65,3880.9947999999995,0.07509739967999998,0.07509739967999998,0.06435390048,0.06435390048,0.06054869984,0.06054869984
217,17,0,-1,3702,CCVE,85007.47579999999,84821.8852,0.07509739968,0.07509739968,0.06435390047999999,0.06435390047999999,0.06054869984000001,0.06054869984000001
218,17,0,-1,3702,CCALPeps,12561.018,12554.4564,0.07508774166340502,0.07508838347105838,0.06436432541328854,0.06436528812476841,0.06054697021182649,0.06054729111565318
219,17,0,-1,4936,CVE,3956.4847999999997,3955.839,0.16014952192,0.16014952192,0.015674973439999997,0.015674973439999997,0.024175504640000005,0.024175504640000005
220,17,0,-1,4936,CCVE,,,,,,,,
221,17,0,-1,4936,CCALPeps,15445.2012,15438.9386,0.16009440561361454,0.16009451607690234,0.015688763608097116,0.015688769744946443,0.024216714178151313,0.024216830778288227
222,17,0,-1,6170,CVE,3831.428999999999,3830.8234,0.07125153156631156,0.07125153156631156,0.12749069282189862,0.12749069282189862,0.0012577756117898278,0.0012577756117898278
223,17,0,-1,6170,CCVE,85710.1286,85527.2064,0.07125153156631156,0.07125153156631156,0.1274906928218986,0.1274906928218986,0.001257775611789828,0.001257775611789828
224,17,0,-1,6170,CCALPeps,13227.003400000001,13221.022200000001,0.07124751413425631,0.07124751445662501,0.12747070925860618,0.12747070949464873,0.0012817761281055688,0.0012817765277580583
225,17,0,-1,7404,CVE,3836.0364,3835.3864000000003,0.011094651199999998,0.011094651199999998,0.1275578424,0.1275578424,0.061347506399999994,0.061347506399999994
226,17,0,-1,7404,CCVE,,,,,,,,
227,17,0,-1,7404,CCALPeps,9781.739,9776.002799999998,0.011122738868336795,0.01112279170092429,0.12754655722062325,0.1275465895072048,0.06133061879187103,0.061330703911039876
228,17,0,-1,8638,CVE,3954.1944000000003,3953.5498,0.14100539851798227,0.14100539851798227,0.02950081552836667,0.02950081552836667,0.029493785953651097,0.029493785953651097
229,17,0,-1,8638,CCVE,,,,,,,,
230,17,0,-1,8638,CCALPeps,11408.9494,11401.957,0.14098327960311102,0.14098327961538584,0.029504253472329378,0.029504253472717994,0.029512466911896306,0.029512466924559482
231,17,0,-1,9872,CVE,4039.022,4038.3621999999996,0.05923580449585114,0.05923580449585114,0.0607039515925412,0.0607039515925412,0.08006024391160763,0.08006024391160763
232,17,0,-1,9872,CCVE,,,,,,,,
233,17,0,-1,9872,CCALPeps,12463.460000000001,12457.4948,0.05924548171912521,0.05924548521304077,0.060700389086503756,0.06070039587776018,0.08005412230253964,0.08005412580103041
234,17,0,-1,11106,CVE,3842.1476000000002,3841.4274000000005,0.022967936034572783,0.022967936034572783,0.15588587423931552,0.15588587423931552,0.021146189726111694,0.021146189726111694
235,17,0,-1,11106,CCVE,,,,,,,,
236,17,0,-1,11106,CCALPeps,12912.1628,12905.513200000001,0.02278285772341028,0.02300475486196482,0.15585922381635198,0.1558628703444945,0.021135840934817414,0.021354452326984387
237,17,0,-1,12340,CVE,3544.4824,3543.8523999999998,0.17385444837929254,0.17385444837929254,0.01132633361555591,0.01132633361555591,0.01481921800515155,0.01481921800515155
238,17,0,-1,12340,CCVE,,,,,,,,
239,17,0,-1,12340,CCALPeps,11402.1018,11395.0008,0.1738161668548901,0.17383971773846219,0.011322533723688364,0.011349987655587437,0.014833840057158293,0.014837752140591973
240,19,0,-1,1234,CVE,17208.9368,17208.169,0.04358461305135537,0.04358461305135537,0.15641538694864462,0.15641538694864462,,
241,19,0,-1,1234,CCVE,inf,inf,,,,,,
242,19,0,-1,1234,CCALPeps,10970.158,10961.535,0.04362437699023506,0.04362438538521397,0.15637561461478602,0.15637562300976496,,
243,19,0,-1,2468,CVE,16834.1432,16833.402000000002,0.007999999999999997,0.007999999999999997,0.192,0.192,,
244,19,0,-1,2468,CCVE,inf,inf,,,,,,
245,19,0,-1,2468,CCALPeps,10634.784199999998,10628.0358,0.00803719064206356,0.008037190642063576,0.19196280935793641,0.19196280935793644,,
246,19,0,-1,3702,CVE,17923.7848,17922.926799999997,0.055646099520000006,0.055646099520000006,0.14435390048000002,0.14435390048000002,,
247,19,0,-1,3702,CCVE,inf,inf,,,,,,
248,19,0,-1,3702,CCALPeps,8601.352200000001,8594.763200000001,0.05564618300589944,0.05564714552485624,0.14435285447514376,0.14435381699410055,,
249,19,0,-1,4936,CVE,15763.0294,15762.2038,0.17783748672,0.17783748672,0.022162513280000004,0.022162513280000004,,
250,19,0,-1,4936,CCVE,,,,,,,,
251,19,0,-1,4936,CCALPeps,10482.9606,10476.414799999999,0.17782261696379983,0.1778226200316109,0.022177379968389133,0.02217738303620016,,
252,19,0,-1,6170,CVE,16244.328,16243.564799999998,0.15716866068274252,0.15716866068274252,0.04283133931725749,0.04283133931725749,,
253,19,0,-1,6170,CCVE,inf,inf,,,,,,
254,19,0,-1,6170,CCALPeps,9201.842999999999,9195.4182,0.15714864094132563,0.15714864512721136,0.04285135487278865,0.042851359058674356,,
255,19,0,-1,7404,CVE,14511.204800000001,14510.319,0.031515775200000005,0.031515775200000005,0.1684842248,0.1684842248,,
256,19,0,-1,7404,CCVE,,,,,,,,
257,19,0,-1,7404,CCALPeps,7128.0162,7121.185,0.03154251433814305,0.03154252314181344,0.16845747685818657,0.16845748566185695,,
258,19,0,-1,8638,CVE,15127.139799999999,15126.387400000001,0.03152040856609966,0.03152040856609966,0.16847959143390034,0.16847959143390034,,
259,19,0,-1,8638,CCVE,,,,,,,,
260,19,0,-1,8638,CCALPeps,8889.1144,8881.994,0.03155802406555554,0.031558024065558014,0.168441975934442,0.16844197593444446,,
261,19,0,-1,9872,CVE,15244.5008,15243.7022,0.1355924133260918,0.1355924133260918,0.06440758667390821,0.06440758667390821,,
262,19,0,-1,9872,CCVE,,,,,,,,
263,19,0,-1,9872,CCALPeps,10617.9152,10610.0114,0.13557400342141443,0.13557402330469373,0.06442597669530628,0.06442599657858555,,
264,19,0,-1,11106,CVE,15332.257999999998,15331.5286,0.02923045104763769,0.02923045104763769,0.17076954895236232,0.17076954895236232,,
265,19,0,-1,11106,CCVE,,,,,,,,
266,19,0,-1,11106,CCALPeps,7985.530799999999,7978.969,0.029019997670480725,0.0293022930989275,0.1706977069010725,0.17098000232951927,,
267,19,0,-1,12340,CVE,15478.275400000002,15477.508600000001,0.0196420864,0.0196420864,0.1803579136,0.1803579136,,
268,19,0,-1,12340,CCVE,,,,,,,,
269,19,0,-1,12340,CCALPeps,8419.4712,8413.002199999999,0.01966678958648023,0.019698146133283564,0.18030185386671643,0.18033321041351977,,
270,21,0,-1,1234,CVE,,,,,,,,
271,21,0,-1,1234,CCVE,,,,,,,,
272,21,0,-1,1234,CCALPeps,17887.1868,17880.4234,0.09379648434440155,0.09379648434447845,0.020329092828581478,0.020329092829200132,0.0858744228263982,0.08587442282694024
273,21,0,-1,2468,CVE,,,,,,,,
274,21,0,-1,2468,CCVE,,,,,,,,
275,21,0,-1,2468,CCALPeps,16899.697399999997,16892.642600000003,0.11528066250592846,0.11528066250592864,0.055913556688682364,0.055913556688682475,0.028805780805388998,0.028805780805389064
276,21,0,-1,3702,CVE,,,,,,,,
277,21,0,-1,3702,CCVE,,,,,,,,
278,21,0,-1,3702,CCALPeps,14573.207,14565.608199999999,0.003462491693558236,0.0034625013158608386,0.13589679791114442,0.13589766391837751,0.06063983476576181,0.06064071039529735
279,21,0,-1,4936,CVE,,,,,,,,
280,21,0,-1,4936,CCVE,,,,,,,,
281,21,0,-1,4936,CCALPeps,19042.235999999997,19034.772999999997,0.02623793918833057,0.02623793943368189,0.14620194638689082,0.14620194663224223,0.027560113934075935,0.027560114424778504
282,21,0,-1,6170,CVE,,,,,,,,
283,21,0,-1,6170,CCVE,,,,,,,,
284,21,0,-1,6170,CCALPeps,14235.109400000001,14227.753999999997,0.02053900088606262,0.02053900099916633,0.12045788168065083,0.12045788179620345,0.059003117312238715,0.05900311733665011
285,21,0,-1,7404,CVE,,,,,,,,
286,21,0,-1,7404,CCVE,,,,,,,,
287,21,0,-1,7404,CCALPeps,12405.5208,12398.0986,0.18775569303912698,0.18775569365519934,0.002857970813641101,0.0028579716057337864,0.009386335355138973,0.009386335531159588
288,21,0,-1,8638,CVE,,,,,,,,
289,21,0,-1,8638,CCVE,,,,,,,,
290,21,0,-1,8638,CCALPeps,15653.13,15646.608399999997,0.031165391895113116,0.03116539189518977,0.127162226388345,0.127162226388472,0.041672381716414894,0.04167238171646524
291,21,0,-1,9872,CVE,,,,,,,,
292,21,0,-1,9872,CCVE,,,,,,,,
293,21,0,-1,9872,CCALPeps,16009.711800000001,16001.862400000002,0.08037387929702358,0.08037413815564805,0.04751495144764569,0.047515442475409314,0.07211067817757828,0.07211091044669535
294,21,0,-1,11106,CVE,,,,,,,,
295,21,0,-1,11106,CCVE,,,,,,,,
296,21,0,-1,11106,CCALPeps,14371.157799999997,14363.048999999999,0.11248214841106877,0.11261220775528206,0.02037231940090525,0.020570223834284078,0.066947627754647,0.06701547284381278
297,21,0,-1,12340,CVE,,,,,,,,
298,21,0,-1,12340,CCVE,,,,,,,,
299,21,0,-1,12340,CCALPeps,16333.4276,16326.348000000002,0.016439218050896192,0.016441725822233844,0.15618443968899295,0.15620638268819734,0.02735189148956891,0.027376342260110775
300,23,0,-1,1234,CVE,,,,,,,,
301,23,0,-1,1234,CCVE,,,,,,,,
302,23,0,-1,1234,CCALPeps,11302.2966,11294.7352,0.17798608318717665,0.1779860831871767,0.022013916812823307,0.02201391681282334,,
303,23,0,-1,2468,CVE,,,,,,,,
304,23,0,-1,2468,CCVE,,,,,,,,
305,23,0,-1,2468,CCALPeps,13597.562199999997,13590.523000000001,0.14730800735392355,0.1473080073539237,0.052691992646076324,0.05269199264607645,,
306,23,0,-1,3702,CVE,,,,,,,,
307,23,0,-1,3702,CCVE,,,,,,,,
308,23,0,-1,3702,CCALPeps,16005.589199999999,15998.033599999999,0.1404369625809791,0.14043893633780932,0.059561063662190675,0.059563037419020894,,
309,23,0,-1,4936,CVE,,,,,,,,
310,23,0,-1,4936,CCVE,,,,,,,,
311,23,0,-1,4936,CCALPeps,15851.2196,15844.145,0.09918379762680771,0.09918770031133681,0.10081229968866319,0.10081620237319229,,
312,23,0,-1,6170,CVE,,,,,,,,
313,23,0,-1,6170,CCVE,,,,,,,,
314,23,0,-1,6170,CCALPeps,14614.2516,14607.0114,0.1874135435974552,0.18741354973746743,0.012586450262532555,0.012586456402544789,,
315,23,0,-1,7404,CVE,,,,,,,,
316,23,0,-1,7404,CCVE,,,,,,,,
317,23,0,-1,7404,CCALPeps,14229.384,14220.881399999998,0.01178563829878144,0.01178890603230362,0.18821109396769636,0.18821436170121858,,
318,23,0,-1,8638,CVE,,,,,,,,
319,23,0,-1,8638,CCVE,,,,,,,,
320,23,0,-1,8638,CCALPeps,17222.493,17215.069199999998,0.059047151178229215,0.05907730107797386,0.14092269892202614,0.14095284882177078,,
321,23,0,-1,9872,CVE,,,,,,,,
322,23,0,-1,9872,CCVE,,,,,,,,
323,23,0,-1,9872,CCALPeps,13449.5958,13441.637399999998,0.09236140914346222,0.0923638254794504,0.10763617452054959,0.10763859085653778,,
324,23,0,-1,11106,CVE,,,,,,,,
325,23,0,-1,11106,CCVE,,,,,,,,
326,23,0,-1,11106,CCALPeps,14398.0336,14390.283,0.08610324544038184,0.08610325277405464,0.11389674722594537,0.11389675455961816,,
327,23,0,-1,12340,CVE,,,,,,,,
328,23,0,-1,12340,CCVE,,,,,,,,
329,23,0,-1,12340,CCALPeps,11374.7454,11366.3414,0.008102133284803532,0.008102218456290822,0.19189778154370918,0.19189786671519646,,
330,25,0,-1,1234,CVE,,,,,,,,
331,25,0,-1,1234,CCVE,,,,,,,,
332,25,0,-1,1234,CCALPeps,11841.777,11833.498199999998,0.0005686177532730613,0.000568618183285197,0.18195849602065747,0.18195849641299502,0.017472885796057158,0.01747288583373206
333,25,0,-1,2468,CVE,,,,,,,,
334,25,0,-1,2468,CCVE,,,,,,,,
335,25,0,-1,2468,CCALPeps,21126.3136,21117.976,0.08226775282146605,0.08272493919967672,0.09526246225390739,0.09571964497628867,0.022012598520509775,0.02201260221232018
336,25,0,-1,3702,CVE,,,,,,,,
337,25,0,-1,3702,CCVE,,,,,,,,
338,25,0,-1,3702,CCALPeps,18222.9814,18214.1664,0.0020194081874521817,0.002019408187557329,0.007446501489959623,0.007446527459522514,0.19053406435302525,0.19053409032248314
339,25,0,-1,4936,CVE,,,,,,,,
340,25,0,-1,4936,CCVE,,,,,,,,
341,25,0,-1,4936,CCALPeps,16249.339000000002,16241.0478,0.012610758375064706,0.012610762813409343,0.133821906595723,0.13382226610257714,0.05356697552235814,0.05356733059086766
342,25,0,-1,6170,CVE,,,,,,,,
343,25,0,-1,6170,CCVE,,,,,,,,
344,25,0,-1,6170,CCALPeps,18886.3956,18878.287600000003,0.04778713453770431,0.04778714159461214,0.03220561974201324,0.03220563192849351,0.12000723353117868,0.12000723866599809
345,25,0,-1,7404,CVE,,,,,,,,
346,25,0,-1,7404,CCVE,,,,,,,,
347,25,0,-1,7404,CCALPeps,19557.752399999998,19549.715000000004,0.16475680531452272,0.16478074441964857,0.008867023452542849,0.008867771549578038,0.026352232127808593,0.02637542313589924
348,25,0,-1,8638,CVE,,,,,,,,
349,25,0,-1,8638,CCVE,,,,,,,,
350,25,0,-1,8638,CCALPeps,20574.173600000002,20564.154799999997,0.019963617314545535,0.0199636196759313,0.09144837163184814,0.09144838273290268,0.08858799995255179,0.08858800885225414
351,25,0,-1,9872,CVE,,,,,,,,
352,25,0,-1,9872,CCVE,,,,,,,,
353,25,0,-1,9872,CCALPeps,19980.996399999996,19970.7634,0.019402381390698505,0.019402394690225706,0.13330439585710757,0.13330441306292068,0.047293205496500346,0.0472932095025498
354,25,0,-1,11106,CVE,,,,,,,,
355,25,0,-1,11106,CCVE,,,,,,,,
356,25,0,-1,11106,CCALPeps,16776.363999999998,16766.157999999996,0.006018196360727846,0.0060181963607278625,0.1665394148504351,0.1665394148504352,0.02744238878883696,0.02744238878883703
357,25,0,-1,12340,CVE,,,,,,,,
358,25,0,-1,12340,CCVE,,,,,,,,
359,25,0,-1,12340,CCALPeps,15887.421399999997,15878.974599999998,0.06200074752795913,0.06200084843868368,0.03087465915507791,0.030874676802923377,0.10712449240623838,0.10712457566928184
360,27,0,-1,1234,CVE,,,,,,,,
361,27,0,-1,1234,CCVE,,,,,,,,
362,27,0,-1,1234,CCALPeps,12204.598399999999,12195.1786,0.1719430146406427,0.1719436726434652,0.028056327356534804,0.0280569853593573,,
363,27,0,-1,2468,CVE,,,,,,,,
364,27,0,-1,2468,CCVE,,,,,,,,
365,27,0,-1,2468,CCALPeps,14637.173999999999,14628.944999999998,0.1590371025518532,0.15903711555664096,0.04096288444335903,0.04096289744814681,,
366,27,0,-1,3702,CVE,,,,,,,,
367,27,0,-1,3702,CCVE,,,,,,,,
368,27,0,-1,3702,CCALPeps,11953.588400000002,11944.5068,0.11432904584707013,0.11432904584707038,0.08567095415292962,0.08567095415292986,,
369,27,0,-1,4936,CVE,,,,,,,,
370,27,0,-1,4936,CCVE,,,,,,,,
371,27,0,-1,4936,CCALPeps,12396.5396,12383.4624,0.1999218769034335,0.19993276763340986,6.723236659015191e-05,7.812309656650819e-05,,
372,27,0,-1,6170,CVE,,,,,,,,
373,27,0,-1,6170,CCVE,,,,,,,,
374,27,0,-1,6170,CCALPeps,12821.5128,12812.4274,0.052892917289341965,0.05289301200526619,0.14710698799473382,0.14710708271065803,,
375,27,0,-1,7404,CVE,,,,,,,,
376,27,0,-1,7404,CCVE,,,,,,,,
377,27,0,-1,7404,CCALPeps,14350.891199999998,14341.004,0.06541560875355812,0.06541881650539441,0.13458118349460557,0.1345843912464419,,
378,27,0,-1,8638,CVE,,,,,,,,
379,27,0,-1,8638,CCVE,,,,,,,,
380,27,0,-1,8638,CCALPeps,14199.2516,14189.249,0.07789646177818402,0.07789700130529784,0.12210299869470216,0.122103538221816,,
381,27,0,-1,9872,CVE,,,,,,,,
382,27,0,-1,9872,CCVE,,,,,,,,
383,27,0,-1,9872,CCALPeps,14970.258600000001,14961.503,0.17431307536037374,0.17432949515423007,0.025670504845769916,0.025686924639626248,,
384,27,0,-1,11106,CVE,,,,,,,,
385,27,0,-1,11106,CCVE,,,,,,,,
386,27,0,-1,11106,CCALPeps,14073.375,14063.745400000003,0.17998176846927044,0.1799833637636735,0.0200166362363265,0.02001823153072957,,
387,27,0,-1,12340,CVE,,,,,,,,
388,27,0,-1,12340,CCVE,,,,,,,,
389,27,0,-1,12340,CCALPeps,11161.372599999999,11151.8676,0.09030636116853588,0.09030636116853612,0.10969363883146388,0.10969363883146413,,
390,29,0,-1,1234,CVE,,,,,,,,
391,29,0,-1,1234,CCVE,,,,,,,,
392,29,0,-1,1234,CCALPeps,23314.197600000003,23302.3114,0.1055589141695561,0.10555894489653309,0.029723604260238574,0.02972361579122833,0.06471744959871312,0.0647174714479308
393,29,0,-1,2468,CVE,,,,,,,,
394,29,0,-1,2468,CCVE,,,,,,,,
395,29,0,-1,2468,CCALPeps,24421.678200000002,24411.4392,0.16907643425390628,0.16907643436688963,0.002867626452607646,0.0028676367367853227,0.028055928896325178,0.02805593929348596
396,29,0,-1,3702,CVE,,,,,,,,
397,29,0,-1,3702,CCVE,,,,,,,,
398,29,0,-1,3702,CCALPeps,21038.793,21029.449,0.005810221055527106,0.005810221055527118,0.16073458171794958,0.16073458171794966,0.033455197226523244,0.03345519722652332
399,29,0,-1,4936,CVE,,,,,,,,
400,29,0,-1,4936,CCVE,,,,,,,,
401,29,0,-1,4936,CCALPeps,15745.098600000001,15734.222399999999,0.02708073677574289,0.027080951591023618,0.02123421604152137,0.021234242032221646,0.15168483236745503,0.15168502119203553
402,29,0,-1,6170,CVE,,,,,,,,
403,29,0,-1,6170,CCVE,,,,,,,,
404,29,0,-1,6170,CCALPeps,22108.5322,22097.332399999996,0.012053021080148604,0.012053024519556612,0.10078171708777042,0.10078171842532808,0.08716525705511671,0.0871652618320796
405,29,0,-1,7404,CVE,,,,,,,,
406,29,0,-1,7404,CCVE,,,,,,,,
407,29,0,-1,7404,CCALPeps,21110.7482,21099.7058,0.004597353577125455,0.0045973535899398055,0.18512192171133934,0.1851219217369684,0.010280724673092009,0.010280724711535048
408,29,0,-1,8638,CVE,,,,,,,,
409,29,0,-1,8638,CCVE,,,,,,,,
410,29,0,-1,8638,CCALPeps,24284.7652,24273.7296,0.014723217643570105,0.014723251430060707,0.029790160717352472,0.029790532247548206,0.15548621633405962,0.15548662163907742
411,29,0,-1,9872,CVE,,,,,,,,
412,29,0,-1,9872,CCVE,,,,,,,,
413,29,0,-1,9872,CCALPeps,27592.6114,27582.5368,0.03000604254032761,0.030006358296816936,0.08020122208473009,0.08020222949829126,0.0897917279613811,0.0897924197039753
414,29,0,-1,11106,CVE,,,,,,,,
415,29,0,-1,11106,CCVE,,,,,,,,
416,29,0,-1,11106,CCALPeps,21430.3742,21420.9124,0.10688476729162324,0.10688477933688992,0.09193005373768684,0.09193006591678973,0.0011851667915870332,0.0011851669254233292
417,29,0,-1,12340,CVE,,,,,,,,
418,29,0,-1,12340,CCVE,,,,,,,,
419,29,0,-1,12340,CCALPeps,19983.3276,19973.4164,0.0795663213683444,0.0795663213683446,0.09682222299463887,0.09682222299463908,0.023611455637016516,0.023611455637016575
